review_text,label,date,app_version
Aplikasi nya belum 100% konsisten ada beberapa hal yang harus diperbaiki masa setiap sekali membuka terus langsung error kalo mau membukanya lagi harus download ulang dan masukan datanya kembali baru bisa terbuka...memang aplikasinya berguna tapi kalo gini caranya mah ribet...,0,2025-03-24 18:03:21,2.0.1
"kenapa tidak bisa login pas sudah di update? padahal itu kan sesuai data yg kita miliki apalagi pas verifikasi muka, susahnyaaaaaaaaa minta ampuuuuuun",0,2025-03-24 17:45:45,2.0.1
"kaga bisa login,bikin susah doang",0,2025-03-24 16:11:58,1.2.2
"Butut, teu jelas",0,2025-03-24 15:39:16,2.0.1
"apk ga jelas, sudah daftar tapi harus daftar upang lagi, dan ngelag di kamera ga bisa memfoto",0,2025-03-24 15:33:24,2.0.1
di update bukan nya bagus malah makin ga jelas..,0,2025-03-24 15:19:59,2.0.1
dulu buat ktp cuma hilang ni mw buat lgi susah nya minta ampun dah,0,2025-03-24 15:04:35,2.0.1
gagal,0,2025-03-24 13:50:02,
PINNYA DARI MANA NJIR?!?!?!?,0,2025-03-24 11:14:34,
"sudah daftar, sudah ada account, tiba2 sign out, mau masuk ga bisa lagi. stug di foto, sementara minta cetak ktp ga bisa, ini kudu piye ya?",0,2025-03-24 10:39:44,2.0.1
"aplikasi gak guna, sumpah jangan diinstal",0,2025-03-24 08:34:36,
veri good,1,2025-03-24 08:14:40,2.0.1
good,1,2025-03-24 07:39:09,2.0.1
"ini daftar online atau offline dah, udah capek2 isi data ujung2nya suruh SCAN QR di depan petugas, lah gw kan dirumah 🥲",0,2025-03-24 07:24:55,2.0.1
g jelas kamera ga bisa detek,0,2025-03-24 07:24:01,2.0.1
ok,1,2025-03-24 05:40:57,2.0.1
"Tolong pihak developer untuk turunkan versi android nya, agar bisa di akses di android versi 7 ke bawah.. Terimakasih.",0,2025-03-24 03:41:55,
pas bagian swafoto nya sulit,0,2025-03-23 23:21:18,2.0.1
"sulit, asli atau palsu?",0,2025-03-23 21:59:44,
"Secara keseluruhan bagus. Hanya saja terkejut tampilan berubah sekali dari sebelumnya. Setelah diikuti prosesnya dan kode yang lama dimasukkan, saya sudah masuk aplikasi. Catatan, untuk logoutnya tidak saya temukan. Apakah aplikasi ini melekat kesatu hp saja.... terima kasih",1,2025-03-23 21:36:21,2.0.1
"maaf sebelumnya tapi aplikasi ini sangat kurang untuk berstandar Nasional dengan nama ""Identitas Kependudukan"" banyak sekali yg harus dibenahi banyak sekali fitur yang kurang, sangan menyulitkan",0,2025-03-23 21:35:42,2.0.1
Ikd lebih lengkap,1,2025-03-23 21:32:03,2.0.1
pencuri data,0,2025-03-23 21:16:28,2.0.1
"Ribet jadi susah harus ada swafoto, padahal udah punya akun",0,2025-03-23 21:10:21,
Aplikasi tidk bsa di buka.. Loading trus..,0,2025-03-23 20:49:37,1.2.2
"aplikasi rendahan, korupsi e digedeno, perkembangan teknologi nomor terakhir.",0,2025-03-23 14:24:14,
"sudah pernah daftar malah gabisa masuk dan pin dinyatakan salah. oke kalo semisal sayang yang lupa, tapi setidaknya siapkan opsi lupa pin",0,2025-03-23 12:29:35,2.0.1
good,1,2025-03-23 11:44:45,
Di update malah ga bisa masuk,0,2025-03-23 11:16:32,2.0.1
GK jelas,0,2025-03-23 10:26:04,2.0.1
good,1,2025-03-23 06:59:31,2.0.1
ga jelas apk,0,2025-03-23 03:03:20,2.0.1
membantu banget simpan identitas,1,2025-03-23 01:35:12,2.0.1
"Membantu memudahkan masyarakat sesuai standar layanan dukcapil. Sejauh ini untuk layanan online serta Pendaftaran atau registrasi identitas kartu penduduk digital sangat puas. Butuh sebulan setelah verifikasi mengetahui dokumen kependudukan. Dan hasilnya terlihat di pemantauan pelayanan semua terferivikasi. namun untuk cetak dokumen butuh waktu lama, Karena biodata dan dokumen yang di perlukan menunggu surat pindah kependudukan skpwni, salapi saat ini masih nihil dokumen masih daerah. Trimak",1,2025-03-22 23:30:44,2.0.1
sudah pernah daftar namun dg update apk malah gak bisa digunakan seperti semula,0,2025-03-22 21:32:22,
aplikasi gk jelas mau masuk susahnya ampun² bgt deh. gk di kasih opsi ganti password atau apa kek ini mah mandek bgt. tolong dong biar saya bisa masuk.,0,2025-03-22 19:54:35,2.0.1
"aplikasi ngga berguna , udah update tapi malah gabisa login verifikasi muka susah banget",0,2025-03-22 18:53:57,
baik,1,2025-03-22 17:21:40,2.0.1
gajelas sistem login nya susah banget di bagian swafoto nya,0,2025-03-22 17:11:01,2.0.1
"mantap kalo saya bereran mendapat kn bantuan sosial karna saya bener butuh yg manvat buat bayar hutang manvat buat biyaya hidup dn nyekolahin anak biyar saya orang bodoh tidak apa""asal saya punya modal buat nyekolahin anak ingsa Allah keturunan saya bakal jadi orang yg sukses dn bijak sana amin",1,2025-03-22 17:05:37,2.0.1
sdh punya akun malah tdk bisa masuk. Aplikasi apa ini,0,2025-03-22 16:42:08,2.0.1
hahaha... untuk apa buat aplikasi kalo pendaftarannya masih disuruh offline.,0,2025-03-22 16:39:51,
ok,1,2025-03-22 16:20:21,2.0.1
bug nya di perbaiki lah jangan cuman bisa korupsi doang,0,2025-03-22 15:38:40,
gk bisa verifikasi wajah,0,2025-03-22 15:19:17,
Layanan pengduan Whatsapp Dukcapil tidak merespon tidak ada tanggapan parah!,0,2025-03-22 15:11:05,
"buruk, susah diakses",0,2025-03-22 10:26:20,2.0.1
aplikasinya tidak jelas saya mau daftar kok gk bisa bisa? lama banget loading nya padahal jaringan stabil tolong d perbaiki,0,2025-03-22 09:07:22,2.0.1
update app tapi mau verifikasi muka aja susah,0,2025-03-22 04:42:38,2.0.1
"Sudah pernah login ulang dan berhasil, eh tiba pas mau login ulang setelah sekian lama ga login, ternyata diminta swa foto tapi ga bisa² ga jelas euy.",0,2025-03-22 01:59:50,
gak jelas,0,2025-03-22 01:41:46,2.0.1
mau masuk aplikasi sdh pnya aku pas posisi pengambilan foto lama banget dn gk bisa lanjut,0,2025-03-22 00:38:13,2.0.1
asli tak bisa bantu ya,0,2025-03-21 23:55:11,2.0.1
"sudah bisa di tebak lah,, aplikasi pemerintah kwalitas nya seperti apa,,,rugi instal aplikasi ini,,gak bisa di gunakan,,loading terus gak bisa di buka,, teruntuk dinas terkait supaya di perbaiki lagi kinerjanya",0,2025-03-21 22:50:04,
GA GUNA 🤣,0,2025-03-21 21:45:17,
"tdk berguna,harus nenemuai orang yg menjijikan",0,2025-03-21 21:36:59,2.0.1
ini niat ga pemerintah buat aplikasi. ga bisa dibuka sama sekali..,0,2025-03-21 20:22:52,
cukup membantu...,1,2025-03-21 20:15:52,2.0.1
"data udah bener malah gagal, emang aneh aplikasi buatan pemerintah",0,2025-03-21 16:48:07,2.0.1
aplikasi gaje,0,2025-03-21 16:20:13,2.0.1
aplikasi burukkk,0,2025-03-21 16:13:16,2.0.1
sangat membantu.. aplikasi mudah dimengerti..,1,2025-03-21 16:06:07,2.0.1
ok,1,2025-03-21 10:59:27,2.0.1
Rusakkkkkkk,0,2025-03-21 10:26:12,2.0.1
"Mau login aplikasi tidak ditemukan, diarahkan ke pendaftaran. Padahal sudah terdaftar, jualan data terus.",0,2025-03-21 10:02:58,
aplikasinya gak bisa dibuka,0,2025-03-21 09:29:24,1.2.2
"saat melakukan proses pendaftaran, foto selfie ngefrezze...mohon bantuannya",0,2025-03-21 09:08:52,2.0.1
apk gajelas,0,2025-03-21 09:05:04,2.0.1
"nik sudah sesuai KTP,tapi gx bisa bisa daftar, tolong perbaiki app nya",1,2025-03-21 08:55:05,
kanpa setelah pembaruan tidak bisa login di aplikasi selalu salah pin padahal pin itu itu saja... mohon bantuannya... 🙏🙏🙏,0,2025-03-21 08:48:28,
aplikasi pemerintah emang ga ada yg bener👎,0,2025-03-21 08:03:07,1.2.2
lagi erorr apa gimana ini? saya coba buka aplikasi ko aplikasi tidak ditemukan.,0,2025-03-21 05:11:20,
sangat bagus,1,2025-03-21 04:39:58,2.0.1
jadi sulit melamar kerja,0,2025-03-21 03:50:39,2.0.1
wow keren,1,2025-03-21 01:09:31,2.0.1
mantap,1,2025-03-21 00:28:12,
ganti lagi aplikasinya ..susah masuk lagi,0,2025-03-20 22:52:24,2.0.1
"akun sudah pernah daftar, malah data nggak...",0,2025-03-20 22:07:33,2.0.1
malah makin gabisa log in,0,2025-03-20 21:59:25,2.0.1
tidak bisa vermuk ini bagai mana solusinya,0,2025-03-20 21:25:38,2.0.1
fungsinya apaa KTP digital ? buat buka rekening aja g bsa d pke g d akui,0,2025-03-20 21:10:03,2.0.1
"Gimana mau aplikasi,mau,di update malah gak jelas,nggak bisa di buka lagi.,malah tambah parah..gimana mau membantu mempermudah akses kependudukan kalo macam begini aplikasinya...ditjen dukcapil try out dulu dong sebelum di launching,biar gak tambah susah aksesnya",0,2025-03-20 20:51:24,2.0.1
sangat bagus,1,2025-03-20 19:35:46,2.0.1
lag parah,0,2025-03-20 17:59:53,1.1.0
diupdate tmbah buruk selalu aplikasi pemerintah selalu mengencewakan,0,2025-03-20 17:25:00,
lama loading,0,2025-03-20 17:15:58,2.0.1
aplikasi SAMPAH ngabisin anggaran doank,0,2025-03-20 17:11:56,2.0.1
apk peak ... belajar dulu baru buat aplikasi hadeehjj,0,2025-03-20 17:09:46,
"discan barcode tidak bisa,,mohon untuk diperbaiki...cara memperbarui data dllditambahkan",0,2025-03-20 16:58:18,2.0.1
"makin update malah tambah jelek, pake verifikasi wajah segala, ribet, bukannya jadi lebih aman malah ga bisa masuk akun sama sekali, percuma bikin e-ktp",0,2025-03-20 15:49:33,2.0.1
aplikasi yg di wajibkan tapi kwalitas buruk masak klo hbs upgrade harus aktivasi ulang mending klo bisa sendiri ini harus ke kantor camat atau dukcapil kan gak semua dekat dengan kedua kantor itu.... apalagi yg tinggal di Kalimantan.,0,2025-03-20 14:42:42,2.0.1
jelekkk bagusan sebelum diupdate,0,2025-03-20 14:31:13,
"tolong dong pemerintah, sekelas negara loh ini, masak aplikasinya seperti ini. klo memang gk kompeten bisa kok rekrut yg muda2 yg paham teknologi. demi negara",0,2025-03-20 14:18:58,
Udah pernah daftar di Capil..eh pas Di update malah suruh login lagi..eh Pin udah bener tapi gak bisa Login.payah,0,2025-03-20 13:23:56,2.0.1
good,1,2025-03-20 12:47:32,2.0.1
APLIKASI JELEK,0,2025-03-20 12:13:33,2.0.1
ga bisa di foto,1,2025-03-20 11:47:44,
Kalau bisa tambahkan menu layanan update foto nya,1,2025-03-20 11:18:21,2.0.1
aneh nih aplikasi,0,2025-03-20 10:50:02,2.0.1
judulnya pendaftaran online tapi scan barcodenya tetep harus ke kantor...kocak nih,0,2025-03-20 10:33:25,2.0.1
"aplikasi gak jelas, sudah 2 bulan lebih semenjak pembaruan aplikasi selalu gagal login di swafoto, memang gk niat bikin aplikasi",0,2025-03-20 09:53:25,2.0.1
"astaga lelet betul nih aplikasi tolong di perbaiki secepatnya kami yang daerah tambang kerepotan sama aplikasi ini,dikit² login ulang kemarin sdh bagus nih apk giliran di apdet lelet luar biasa padahal data saya sdh lemkap",0,2025-03-20 09:47:28,2.0.1
pelayanan buruk karyawan pegawai kurang gercep antrian banyak tapi yang kerja cuma 2 loket,0,2025-03-20 09:43:49,2.0.1
ok,1,2025-03-20 09:12:52,2.0.1
"aplikasi online tp wajib ke kantor, GOBL#K",0,2025-03-20 09:10:35,
semenjak diupdate aplikasi error dan lemot,0,2025-03-20 08:23:12,2.0.1
ok,0,2025-03-20 08:19:06,
"aplikasi gk jelas, buang-buang anggaran saja",0,2025-03-20 07:10:28,2.0.1
servernya ampas menu pelayanan udh seminggu ga bisa dibuka bukan memudahkan malah merepotkan,0,2025-03-20 06:14:26,2.0.1
sekelas lembaga negara kwalitas aplikasi kok seperti ini. memalukan!,0,2025-03-20 06:13:57,
Aplikasi banyak korupsi.... buat cetak print mandiri pdf KK saja tidak bisa.. Server pun lemot. Sok pula si paling digital ini negara. Dana anggaran selalu buat korupsi perkaya penjabatnya saja. Lebih bagus pula aplikasi mbanking dari pada ini.,0,2025-03-20 06:02:58,2.0.1
"sangat membantu,mantap keren",1,2025-03-20 05:22:38,2.0.1
"aplikas gajelas, cuih",0,2025-03-20 04:53:03,
"Alhamdulillah. cuma sekali verifikasi ke dukcapil, manfaatnya buat seumur hidup. pelayanan tinggal klik klik kelar.",1,2025-03-20 04:52:29,2.0.1
"aplikasi buruk, akses pelayanan gagal terus.",0,2025-03-20 04:27:45,2.0.1
"aplikasi gk jelas,,masak setiap habis update aplikasi selalu harus daftar ulang lagi",0,2025-03-20 02:45:12,2.0.1
"KERJA KALIAN APA SIH ?. DI UPDATE BUKAN MAKIN SAFETY MALAH ILANG DATA KTP NYA.. MALU KALIAN ITU DI GAJIH PULUHAN JUTA ., PROYEK APLIKASI MUNGKIN SAMPE MILYARAN.. TAPI PELAKSANAAN NYA SIA SIA TETEP MENGECEWAKAN MASYARAKAT.. TERU INI GIMANA ABIS UPDATE DATA KTP MALAH HILANG.. BISA KERJA GA SIH KALIAN INI..?",0,2025-03-20 02:07:41,1.2.2
semua apkikasi dan birokrasi pemerintah gak ada yg bener dr jaman ke jaman.. terintregrasi tp fasilitas aplikasi juga sulit..offline sulit online rumit..silit!!!!,0,2025-03-20 00:57:05,2.0.1
bintang nol,0,2025-03-19 22:22:51,2.0.1
sangat baik,1,2025-03-19 21:34:21,
BAGUS BANGET,1,2025-03-19 19:24:37,2.0.1
sangat penting,1,2025-03-19 18:39:29,2.0.1
"aplikasi rusak, malu dong pemerintah punya aplikasi kaya gini, hahahaha",0,2025-03-19 17:06:30,2.0.1
"tolong lah kepada staf pemerintah yang membuat apk ini, tolong banget saya sebelumnya udah terdaftar untuk IKD, setelah pembaruan disuruh login ulang lagi dan mandek di bagian pengisian nik nama dan sebagainya, disurh baca dengan seksama lah ga bisa kekirim, kalo emang belum mampu buat ngadain ktp digital mending gausah diadain",0,2025-03-19 16:44:07,
"lah knp ga BS d buka,...masa d suruh daftar lagi...kemana data yg ada",0,2025-03-19 16:05:15,2.0.1
Aplikasi perlu disesuaikan,1,2025-03-19 14:24:06,2.0.1
Apaan nih. Mau verifikasi wajah tapi tombol kameranya tidak bisa dipencet,0,2025-03-19 12:54:23,2.0.1
bodoh,0,2025-03-19 12:30:10,2.0.1
menghilangkan suatu fungsi dari daftar online yang dimana bisa daftar dimana saja....yang dimana sama saja seperti daftar offline yang biasanya dijalankan operator dukcapik sekarang tugasnya di kasihkan ke orang yang membuat ktp... aplikasi kurang maksimal,0,2025-03-19 11:57:06,2.0.1
hampir 10 kali saya coba daftar. tapi gak bisa2,0,2025-03-19 11:30:33,
tolong dong ini update harus login dari awal lagi,0,2025-03-19 11:29:03,2.0.1
"mkain ga jls..di update malahan data nya ialng.dan pas mau daftar, camera nya eror. ga jles",0,2025-03-19 11:11:15,2.0.1
aplikasi ga jelass,0,2025-03-19 10:14:47,2.0.1
aplikasinya kurang responsif ketika di buka dan ingin memilih menu layanan gagal terus,0,2025-03-19 09:10:16,2.0.1
Aplikasi kelas elite tapi serasa ekonomi sulit,0,2025-03-19 08:25:28,2.0.1
"Kaget waktu buka aplikasi malah belum terdaftar, giliran di update saat swafoto malah ga bisa pada wajah udah pas di frame, mencoba sampai kesel 😡",0,2025-03-19 08:19:20,2.0.1
"server pusat parah, kudu bolak balik 4 kali ke dukcapil buat ngurus ktp doang",0,2025-03-19 08:19:09,2.0.1
ribet.. pendaftaran online tp masih harus ke kantor jg buat apa bikin apk klo jg masih bikin ribet rakyat.,0,2025-03-19 07:32:56,2.0.1
saat daftar akun sampai dg pengambilan pas photo apk tidak respon kecewa sangat,0,2025-03-19 05:38:20,2.0.1
ga bisa ubah data pekerjaan,0,2025-03-19 05:36:33,2.0.1
"Biasanya tinggal masukin pin sekarang harus mendaftar lagi,, bagaimana ini adakah perbaikan untuk aplikasi ini,, kalau cuma mempersulit kenapa harus bikin aplikasi ini,,",0,2025-03-19 05:35:25,2.0.1
👍👍👍,1,2025-03-19 04:18:10,2.0.1
"Justru setelah aku update kok sekarang lebih ribet lagi untuk login yah,, lebih enakan sebelum diperbarui deh begitu mau login cuma butuh sandi aja",0,2025-03-18 21:50:21,2.0.1
masih mencoba,1,2025-03-18 20:13:50,2.0.1
oke gas oke gas,0,2025-03-18 20:04:36,1.2.2
Baguus,1,2025-03-18 19:55:39,2.0.1
"tidak bs terbuka. stuck di ""meminta izin akses folder"" dan tertutup otomatis",0,2025-03-18 19:21:34,2.0.1
habis update data harus ke Dispenduk bikin repot,0,2025-03-18 19:19:05,2.0.1
aplikasi susah pas mw foto suruh pas kn frame terus aplikasi apa ini ..,0,2025-03-18 19:14:37,2.0.1
ok lah,1,2025-03-18 19:13:02,
Bisa membantu saat membuat KTP offline,1,2025-03-18 17:04:45,2.0.1
Aplikasi butut bikin pusing aja. Aplikasi GK di apain mlh suruh daptar ulang. Mending langsung bisa mah,0,2025-03-18 16:52:05,2.0.1
Halah,0,2025-03-18 15:09:27,
ini kenapa email aktifasinya gak dikirim trus gimana kelanjutannya pending trus,0,2025-03-18 14:59:21,2.0.1
"untuk di wilayah Karawang Jawabarat Pelayanan baik, Pegawai nya ramah banget",1,2025-03-18 14:04:25,2.0.1
Habis berapa anggaran apl g guna di bikin . Korupp aja kerjaan sampek apl gini di bikin hoh,0,2025-03-18 13:55:26,
"heh ini kok datanya hilang sih, perasaan ngga pernah nge update deh kok keupdate sendiri mana kek baru download lagi datanya hilang👎🏻👎🏻👎🏻 kecewa pak😭",0,2025-03-18 13:27:35,2.0.1
keluar sendiri harus aktifin kembali tapi ga bisa payah aplikasi ini,0,2025-03-18 11:18:32,2.0.1
"Bagaimana cara cetak AKTA KELAHIRAN? Di aplikasi IKD sudah ada tapi ketika ke kantor disduk katanya suruh daftar ulang, apa bener tah harus daftar ulang lagi buat cetak AKTA KELAHIRAN nya?",1,2025-03-18 11:00:22,
"aplikasi sampah, mau login aja stuck di pendeteksian wajah. memalukan",0,2025-03-18 10:42:44,2.0.1
"Aplikasi ga jelas mending dihapus aj , nyusahin orang doang aplikasi nya",0,2025-03-18 10:23:01,2.0.1
"gk berguna,gk pnh di buka2",0,2025-03-18 10:04:27,1.2.2
"Tidak memberikan kenyamanan, sama sekali. Harga proyek aplikasi milyaran",0,2025-03-18 09:57:48,2.0.1
sangat membantu.,1,2025-03-18 09:45:07,
"gimana sih aplikasinya nggk jelas masa tiba tiba nggk bisa dibuka, datanya nggk ditemukan.. terus malah suruh registrasi lagi. nggk mempuni bangett aplikasinya, minimal disempurnakan dulu baru bisa digunakan khalayak ramai. mohon untuk developer nya segera memperbaiki aplikasinya.",0,2025-03-18 08:31:34,2.0.1
Daftarnya masih harus datang ke kantor itu memudahkan??????????????,0,2025-03-18 06:26:25,2.0.1
Kelihatannya dana untuk buat aplikasi nya di korupsi,0,2025-03-18 04:54:50,
aplikasi gblk..setelah update susah untuk log in katanya akun tidak ditemukan terus.. uninstal aja gak guna...,0,2025-03-18 04:41:44,
"udh punya akun, dipake login gk bisa",0,2025-03-18 04:22:27,2.0.1
aplikasi bobrok di update malah gak bisa masuk bobrok tolol di pelihara gimana sih,0,2025-03-18 01:05:36,2.0.1
Oke,1,2025-03-17 22:06:20,
jelek,0,2025-03-17 21:45:29,
Aplikasi sangat tidak berguna dan memalukan. Selalu saja aplikasi buatan pemerintah banyak minusnya.,0,2025-03-17 20:19:20,
"tidak ada manfaatnya sama sekali...!! bikin masarakat tambah susah , harus onlin begini .!! ujungnya harus ke dukcapil untuk dapatkan kode QR . pindai kode . untuk sepuh orang tua onlin begini ga punya hp ga tau cara daftarnya mlah tambah ruwet .!! lebih enakan mandiri datang ke kantor masing masing di buwatkan scara langsung oleh petugasnya..!! pikirrr onlin begini tidak ada mnfaatnya , ktp fisik itu lebih penting..!! harus ke dukcapil juga baru onlin lagi ruweet sekali peraturan sekarang",0,2025-03-17 20:09:04,2.0.1
"Aplikasi gagal kalau belum layak dipergunakan jangan disuruh masyarakat menggunakannya,akun logout sendiri begitu login lagi tidak bisa,buang waktu aja kalau harus ke dukcapil lagi untuk aktivasi akun",0,2025-03-17 20:05:58,2.0.1
Dapetin aktivasi dari email aja lama banget kaga masuk masuk email aktivasi nya,0,2025-03-17 19:50:28,2.0.1
Jeneponto bukan jeneponti mohon maaf,0,2025-03-17 19:34:24,2.0.1
kenapa aplikasi IKD ini tidak suport di android 6? tau begitu gak usah download aja kl aplikasinya tidak suport di hp android jadul. buat apa ada aplikasi ini kl gak bisa di pake.,0,2025-03-17 17:26:46,1.2.2
setelah upgrade malah gak bisa dibuka,0,2025-03-17 17:22:40,2.0.1
Aplikasinya Masih jauh dari harapan. Sebagian besar aplikasi pemerintah apa kaya gini ya? SDM gak siap ini mah. Kalau anggaran pasti akeh,0,2025-03-17 16:58:22,2.0.1
buka menu pelayanan gak bisa ...di update bukan nya makin mudah malah makin susah,0,2025-03-17 16:32:03,
"Udah bikin, kok hilang lagi terlogout sendiri, disuruh daftar ulang lagi karna identitas tidak ditemukan",0,2025-03-17 15:45:10,2.0.1
KTP digital aku dah Ter blokir otomatis ....entah kenapa aku gak tau,0,2025-03-17 15:40:33,2.0.1
"UI UX terlalu biasa, pemanfaatannya belum diketahui untuk apa? saran untuk dapat menambahkan menu perubahan data golongan darah, dan pengembangan aplikasi yang lebih bermanfaat. sampai saat ini belum tau apa gunanya aplikasi ini, apakah hanya untuk digital kartu tanda kependudukan, kalau cuma begitu scan KTP juga bisa",0,2025-03-17 15:35:51,2.0.1
"Banyak yang komen negatip gak jelas.. 1.Saya coba download 2.datang ke kecamatan 3.buka lagi aplikasinya dan lakukan petunjuk nya bersama petugas di tempat 4.berterimakasih sama petugas dan pulang 5.bukalagi aplikasi nya dan ubah pin demi keamanan 6.aplikasi ikd sudah bisa digunakan dan simple Oh iya, proses pendaftaran ikd ini offline ya jadi harus di bantu petugas dukcapil,kecamatan,&desa setempat sesuai domisili . Mantap pemerintah semoga sukses terus...!!! Proses gak lama cuman 5 menit",1,2025-03-17 15:20:01,2.0.1
